product_name,category,avg_rating,avg_price,review_count,text
"MSB FAB Maroon Velvet Carpet(150 cm,  X 210 cm, Rectangle)",MSB FAB,3.062937062937063,369.0,143,Terrible product Just wow! Simply awesome Unsatisfactory Not good Terrible product Not recommended at all Just wow! Worst experience ever! Unsatisfactory
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF,MSI Core,4.468852459016394,63600.0,305,Great product Good quality product Highly recommended Must buy! Very Good Brilliant Very Good Value-for-money Classy product Just wow!
MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/,MSI Thin,4.405405405405405,51990.0,37,Fair Delightful Classy product Nice product Simply awesome Good choice Best in the market! Super! Delightful Simply awesome
MVL 10W Led Ceiling down light white pack of 20 Recessed Ceiling Lamp(White),MVL Led,4.090909090909091,1898.0,22,Does the job Best in the market! Useless product Value-for-money Does the job Best in the market! Terrific purchase Good quality product Wonderful Wonderful
MVL 9W 7-in-1 Roun LED Conceal Panel Down Light Colour Changing Light (Red/Blue/,MVL,3.8727272727272726,597.0,55,Nice Awesome Not good Value-for-money Highly recommended Awesome Value-for-money Excellent Fabulous! Mind-blowing purchase
Magic Balloons Solid Birthday Decorations - 95Pcs Silver Happy Birthday Foil Bal,Magic Balloons,3.75,310.0,100,Just wow! Classy product Perfect product! Super! Simply awesome Value-for-money Perfect product! Worth every penny Wonderful Very poor
Magic Balloons Solid Happy Birthday Balloon Set Of 35 Balloons 1 Happy Birthday ,Magic Balloons,3.52,193.0,100,Worth every penny Good choice Best in the market! Really Nice Simply awesome Good choice Terrific Nice product Good choice Super!
"MamaEarth Skin Illuminate Face Cream, for skin brightening, with Vitamin C and T",MamaEarth Skin,4.127586206896551,237.0,290,Fair Excellent Just wow! Highly recommended Classy product Terrible product Don't waste your money Utterly Disappointed Bad quality Awesome
MamaEarth Skin Illuminate Face Serum for Radiant Skin with Vitamin C & Turmeric(,MamaEarth Skin,3.908809891808346,314.0,647,Simply awesome Delightful Worth every penny Good Perfect product! Worst experience ever! Expected a better product Don't waste your money Absolute rubbish! Horrible
Manogyam Soft Comfortable Heel silicone Gel Set 2 Pieces Shoe Heel Protector Pai,Manogyam Soft,3.8210526315789473,59.0,95,Good Really Nice Very poor Terrific purchase Very poor Waste of money! Does the job Good choice Very Good Just wow!
MarQ by Flipkart 11-Litre 11AOTMQBU Oven Toaster Grill (OTG) with Bake Tray(Blue,MarQ Flipkart,3.980769230769231,1899.0,52,Perfect product! Classy product Value-for-money Mind-blowing purchase Value-for-money Worth every penny Really Nice Awesome Excellent Unsatisfactory
MarQ by Flipkart 18-Litre 18L1200W4HL Oven Toaster Grill (OTG) with 4 Skewers an,MarQ Flipkart,4.407985028072364,2499.0,1603,Worth every penny Wonderful Fabulous! Brilliant Wonderful Wonderful Brilliant Pretty good Delightful Brilliant
MarQ by Flipkart 33-Litre 33AOTMQB Oven Toaster Grill (OTG) with 4 Skewers and I,MarQ Flipkart,4.290697674418604,3499.0,344,Terrific purchase Not good Simply awesome Good quality product Nice Fabulous! Pretty good Waste of money! Good choice Highly recommended
MarQ by Flipkart 8 kg 5 Star Engineered with Panasonic Technology Fully Automati,MarQ Flipkart,4.236024844720497,14790.0,483,Very poor Fabulous! Excellent Must buy! Wonderful Utterly Disappointed Awesome Good Very Good Classy product
Mayne Exceed Helicopter With Remote Control Charging Helicopter Toys For Boys??(,Mayne Exceed,3.0,369.0,200,Fabulous! Excellent Brilliant Excellent Utterly Disappointed Best in the market! Waste of money! Awesome Hated it! Terrific
Mayne Exceed Helicopter With Remote Control Charging Helicopter Toys for Boys Ye,Mayne Exceed,2.9,369.0,20,Waste of money! Utterly Disappointed Utterly Disappointed Terrific purchase Very Good Worst experience ever! Nice product Excellent Expected a better product Fair
Mayne Exceed Helicopter With Remote Control Charging Helicopter Toys for Girls B,Mayne Exceed,3.5,369.0,14,Worst experience ever! Don't waste your money Not recommended at all Just wow! Nice product Could be way better Must buy! Value-for-money Good choice Perfect product!
Mayne Flying Remote Control RC Induction Type 2-in-1 Indoor Outdoor Helicopter??,Mayne Flying,3.018181818181818,369.0,220,Delightful Must buy! Just okay Must buy! Wonderful Just okay Very Good Wonderful Mind-blowing purchase Classy product
Medaline 250 Watt Ultra Thin Slim Ip66 LED Flood Outdoor Light Cool White Waterp,Medaline Watt,2.4901960784313726,565.0,51,Did not meet expectations Unsatisfactory Just wow! Waste of money! Terrible product Useless product Expected a better product Hated it! Super! Super!
"Men & Women Black Canvas, Fabric Belt",Men Women,4.297297297297297,180.0,37,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men 9325 Latest Collection Stylish Sports Sneakers Running Shoes Running Shoes F,Men Latest,3.6336336336336337,299.0,999,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Black Sandal,Men Black,2.9292237442922375,299.0,876,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Blue Genuine Leather Wallet - Mini??(6 Card Slots),Men Blue,3.4682926829268292,499.0,205,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Blue Sandal,Men Blue,3.388888888888889,799.0,54,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Brown Sandal,Men Brown,3.5,434.0,138,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Cargos,Men Cargos,3.636,423.395,2000,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Casual Brown Artificial Leather Money Clip - Mini??(8 Card Slots),Men Casual,4.455813953488372,159.0,430,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Casual Brown Artificial Leather Wallet - Mini??(5 Card Slots),Men Casual,4.268674698795181,199.0,830,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Checkered Double Breasted Formal Blazer??(Blue),Men Checkered,2.7,2999.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Checkered Single Breasted Formal Blazer??(Dark Blue),Men Checkered,3.6,3249.0,15,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Checkered Single Breasted Formal Blazer??(Grey),Men Checkered,4.875,3315.6666666666665,24,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Checkered Single Breasted Formal Blazer??(Multicolor),Men Checkered,3.0,4366.0,47,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Formal, Casual Blue Artificial Leather Wallet - Regular Size??(8 Card Slots)",Men Casual,4.310280373831776,280.0,535,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Graphic Print Round Neck Black T-Shirt,Men Graphic,3.4955383700178464,269.0,1681,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Graphic Print Round Neck White T-Shirt,Men Graphic,3.520376175548589,269.0,319,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men LPMXT-800 Grey Clogs Sandal,Men Grey,4.120300751879699,519.0,931,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Printed Bandhgala Party Blazer??(Multicolor),Men Printed,3.4166666666666665,1782.0,72,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Regular Fit Black Cotton Blend Trousers,Men Regular,3.7916941331575478,409.0,1517,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Self Design Single Breasted Casual Blazer??(Brown),Men Self,3.7,3479.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Self Design Single Breasted Casual Blazer??(Maroon),Men Self,3.857142857142857,2999.0,14,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Self Design Single Breasted Casual Blazer??(Yellow),Men Self,4.742857142857143,3199.0,35,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Self Design Single Breasted Formal Blazer??(Beige),Men Self,4.533333333333333,4199.0,15,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Self Design Single Breasted Formal Blazer??(Dark Blue),Men Self,4.5,3249.0,12,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Slim Fit Black Cotton Blend Trousers,Men Slim,3.4522821576763487,499.0,482,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Double Breasted Casual Blazer??(Blue),Men Solid,4.785714285714286,3039.0,28,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Double Breasted Casual Blazer??(Grey),Men Solid,4.666666666666667,3039.0,24,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Casual Blazer??(Black),Men Solid,3.8141025641025643,1530.4102564102564,156,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Casual Blazer??(Blue),Men Solid,3.663157894736842,1836.6842105263158,95,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Casual Blazer??(Grey),Men Solid,4.742857142857143,3199.0,35,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Casual Blazer??(Orange),Men Solid,4.742857142857143,3199.0,35,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Casual Blazer??(Purple),Men Solid,4.742857142857143,3039.0,35,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Casual, Festive & Wedding Blazer??(Light Blue)",Men Solid,4.136363636363637,1699.0,44,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Casual, Festive, Festive & Wedding, Formal, Party, Wed",Men Solid,3.981651376146789,1529.0,109,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Casual, Festive, Formal, Festive & Wedding, Party, Wed",Men Solid,4.061224489795919,1529.0,98,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Casual, Formal, Festive & Wedding, Party Blazer??(Dark",Men Solid,4.105263157894737,1727.0,19,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Casual, Wedding Blazer??(Black)",Men Solid,3.888235294117647,1471.0,170,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Festive & Wedding Blazer??(Blue),Men Solid,3.1,1719.0,70,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Festive, Party, Wedding Blazer??(Black)",Men Solid,3.8728813559322033,1839.0,472,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Formal Blazer??(Black),Men Solid,3.642857142857143,3249.0,28,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Formal Blazer??(Blue),Men Solid,3.411764705882353,3749.0,17,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Formal Blazer??(Dark Blue),Men Solid,4.384615384615385,4899.0,26,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Formal Blazer??(Grey),Men Solid,3.625,1867.75,32,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Solid Single Breasted Formal Blazer??(Maroon),Men Solid,3.5,1747.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Formal, Wedding Blazer??(Black)",Men Solid,4.8125,2299.0,32,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Formal, Wedding Blazer??(Blue)",Men Solid,4.8125,2299.0,96,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Formal, Wedding Blazer??(Brown)",Men Solid,4.8125,2199.0,32,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Party, Formal Blazer??(Blue)",Men Solid,3.966666666666667,4079.0,30,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Men Solid Single Breasted Wedding, Casual, Festive Blazer??(Blue)",Men Solid,3.925925925925926,749.0,27,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Men Woven Single Breasted Casual Blazer??(Black),Men Woven,4.1923076923076925,4499.0,26,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Mi 10W Fast Charger combo for Mi,Redmi,Xiomi devices (MicroUSB - Cable Included)",Fast,4.54,499.0,50,Good Wonderful Must buy! Excellent Wonderful Wonderful Wonderful Fair Terrific Awesome
"Mi 18W Quick Charger for Mi,Redmi,Xiomi devices??(Black)",Quick,4.470588235294118,499.0,119,Nice product Perfect product! Highly recommended Perfect product! Moderate Really Nice Must buy! Terrific purchase Mind-blowing purchase Delightful
"Mi 22.5W Quick Charger combo for Mi,Redmi,Xiomi devices (Type C- Cable Included)",Quick,4.446666666666666,649.0,300,Does the job Wonderful Wonderful Best in the market! Just wow! Value-for-money Nice Highly recommended Brilliant Awesome
"Mi 3i 10000 mAh Power Bank (Fast Charging, 18W)(Blue, Lithium Polymer)",Other,4.261216350947159,1149.0,2006,Highly recommended Awesome Classy product Just wow! Highly recommended Good choice Must buy! Absolute rubbish! Nice product Good quality product
"Mi 4A Wireless MU-MIMO Gigabit 1200 Mbps Router??(White, Dual Band)",Wireless,3.924,1565.0,250,Very Good Pretty good Great product Awesome Does the job Worth the money Nice Super! Highly recommended Best in the market!
Mi 5A 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Audio (2022 Model,Other,4.1519274376417235,13999.0,2205,Terrific purchase Awesome Very Good Delightful Nice product Terrific Highly recommended Great product Highly recommended Excellent
Mi Box 4k Media Streaming Device??(Black),Box,4.416666666666667,3999.0,48,Works Perfectly with CRT TV. No better option than this. Mind-blowing purchase Brilliant Good quality product Does the job Waste of money! Mind-blowing purchase Highly recommended Terrific purchase Just wow!
Mi TV Stick with Built in Chromecast??(Black),Stick,3.175675675675676,2999.0,148,Mind-blowing purchase Awesome Awesome Brilliant Worthless Awesome Terrific Excellent Worth the money Terrific
Microtek MTKAA70H Microtek EB 700 Square Wave Inverter,Microtek Microtek,4.211538461538462,4199.0,260,Awesome Very Good Great product Best in the market! Perfect product! Must buy! Good quality product Terrific purchase Classy product Brilliant
Microtek MTKAC90H Super Power Digital UPS Model 900 (12V) DG 800VA Square Wave I,Microtek Super,4.0933014354066986,5079.0,418,Simply awesome Delightful Wonderful Classy product Terrific Awesome Wonderful Just wow! Fabulous! Classy product
Microtek MTKBD11S Pure Sine Wave Inverter Pure Sine Wave Inverter,Microtek Pure,4.253731343283582,6195.0,268,Wonderful Best in the market! Wonderful Good choice always Terrific purchase Nice product Delightful Excellent better than su kam Wonderful 8 hrs backup for what capacity battery?
"Midea TORRINO,WQP12-5201F Free Standing 13 Place Settings Intensive Kadhai Clean",Midea Free,4.131578947368421,25990.0,190,"Just wow! Met Expectations, Clean Dishes, Low Noise, Economical Best in the market! Excellent Terrific purchase Worth every penny Excellent Super! Terrific purchase Wonderful"
Midea WQP8-3802D Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pr,Midea Free,3.736842105263158,18990.0,19,Fabulous! Mind-blowing purchase Mind-blowing purchase Terrific Fabulous! Terrific Terrific Hated it! Awesome Does the job
Miss & Chief by Flipkart Chargeable 3D Remote Control Lighting Famous Car for 3+,Miss Chief,3.925,599.0,40,Worth every penny Terrific Highly recommended Great product Awesome Fair Wonderful Fabulous! Best in the market! Best in the market!
"Mivi Fort S100 with 2 in-built subwoofers, Made in India 100 W Bluetooth Soundba",Mivi Fort,4.060869565217391,4999.0,230,Nice product Best in the market! Classy product Fabulous! Perfect product! Just wow! Fabulous! Awesome Perfect product! Unsatisfactory
"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth S",Mivi Fort,4.4625,1499.0,400,Brilliant Worth every penny Best in the market! Classy product Best in the market! Classy product Simply awesome Awesome Perfect product! Terrific purchase
"Mivi Fort S24 Soundbar with FM Mode and 2 full range drivers, Made in India 24 W",Mivi Fort,3.9940119760479043,1999.0,668,Terrific Super! Just wow! Great product Pretty good Must buy! Excellent Classy product Worst experience ever! Mind-blowing purchase
Moonstruck SEABREEZE DELUX COMBO PACK mixer and iron 550 watt 550 Juicer Mixer G,Moonstruck SEABREEZE,4.8,1614.0,20,Perfect product! Best in the market! Simply awesome Best in the market! Brilliant Wonderful Good quality product Excellent Wonderful Wonderful
NARV Pack of 5 Stainless Steel Stainless Steel Copper Bottom Cooking Serving Pot,NARV Pack,3.933333333333333,599.0,60,Mind-blowing purchase Value-for-money Good Wonderful Simply awesome Simply awesome Awesome Best in the market! Good choice Mind-blowing purchase
"NEELAM KAVA002 Metal Desk Chair(Finish Color - RED, Pre-assembled)",NEELAM Metal,2.7,629.0,10,Just wow! Moderate Decent product Brilliant Very poor Did not meet expectations Worthless Nice product Wonderful Did not meet expectations
NEFI WiFi Wireless Display Dongle 1080P Wireless HDMI Screen Mirror WiFi Dongle ,NEFI WiFi,2.933333333333333,834.0,30,Not good Great product Perfect product! Did not meet expectations Absolute rubbish! Don't waste your money Must buy! Did not meet expectations Wonderful Slightly disappointed
"NEUDOT RELISH Engineered Wood Computer Desk(Straight, Finish Color - TEAK, Knock",NEUDOT RELISH,4.612244897959184,4715.0,98,Highly recommended Nice product Best in the market! Excellent Simply awesome Really Nice Wonderful Highly recommended Best in the market! Great product
NGI STORE Multipurpose laptop table Wood Portable Laptop Table(Finish Color - BL,NGI STORE,4.07,555.0,100,Just wow! Not recommended at all Best in the market! Simply awesome Very Good Best in the market! Worth the money Wonderful Does the job Wonderful
"NISE RLDO-500, Trendy & Stylish , Made of MDF engineered wood Desk Chair(Finish ",NISE Trendy,3.48,3035.0,25,Brilliant Good choice Best in the market! Just okay Must buy! Fabulous! Decent product Awesome Value-for-money Super!
"NIVEA Soft Light Moisturizer for Face, Hand & Body, Non-Sticky Cream with Vitami",NIVEA Soft,4.461956521739131,142.0,920,Delightful Just wow! Highly recommended Perfect product! Just okay Terrific purchase Terrific Worth the money Nice product Excellent
"NIVIA Storm Football - Size: 5(Pack of 1, Multicolor)",NIVIA Storm,4.091009988901221,429.0,1802,Excellent Value-for-money Wonderful Must buy! Mind-blowing purchase Good quality product Brilliant Best in the market! Great product Awesome
NOVA Submersible NIH 426 Instant Heat 1500 W Immersion Heater Rod??(water),NOVA Submersible,4.457746478873239,404.0,142,Mind-blowing purchase Terrific purchase Terrific purchase Excellent Mind-blowing purchase Value-for-money Super! Horrible Classy product Classy product
NOVA Submersible NIH 430-05 1500 W Immersion Heater Rod??(Water),NOVA Submersible,4.197707736389685,494.0,349,Worth every penny Terrific Classy product Simply awesome Fabulous! Wonderful Highly recommended Classy product Delightful Great product
New Combo Of Square Dial Black and White Silicone Strap Analog Watch  - For Men,New Combo,4.46,287.0,100,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top ,Nextron Voltage,4.426229508196721,1142.0,61,Excellent Super! Perfect product! Awesome Super! Best in the market! Awesome Worth every penny Good quality product Must buy!
"Nilkamal Plastic Chair(Finish Color - PINK, Pre-assembled)",Nilkamal Plastic,4.4375,513.0,80,Great product Awesome Simply awesome Worthless Good Super! Simply awesome Awesome Highly recommended Terrific purchase
"Noise ColorFit Icon 2 1.8 Display, Bluetooth Calling, AI Voice Assistance Smartw",Noise ColorFit,4.316091954022989,2199.0,348,Excellent Simply awesome Excellent Delightful Good quality product Brilliant Highly recommended Fabulous! Worth every penny Brilliant
Nova Plus Amaze NI 10 1100 W Dry Iron??(Grey & Turquoise),Nova Plus,4.618556701030927,494.0,97,Classy product Perfect product! Wonderful Just wow! Highly recommended Awesome Worth the money Terrific Terrific Worth every penny
OLIVETTI PR2 Ribbon Pack Of 10 Black Ink Cartridge,OLIVETTI Ribbon,4.3,1199.0,10,Fabulous! Perfect product! Very poor Brilliant Just wow! Delightful Awesome Super! Brilliant Does the job
OURASI 3D Illusion LED Light Night Lights for 7 Colors Led Changing Lighting Bed,OURASI Illusion,3.97,199.0,100,Not good Terrific Classy product Unsatisfactory Nice product Great product Just wow! Worst experience ever! Classy product Wonderful
Omi Cart 2 in 1 Floor Brush Scrubber with Long Handle Plastic(Green),Omi Cart,4.875,299.0,16,Just wow! Just okay Classy product Worth every penny Awesome Simply awesome Super! Terrific Fabulous! Best in the market!
"Ostrich HARD PLASTIC CRICKET COMBO PACK FOR 8 YEARS JUNIOURS( 1 BAT SIZE 3, WICK",Ostrich HARD,4.163636363636364,409.0,55,Good choice Classy product Great product Fair Excellent Must buy! Highly recommended Terrific Just wow! Super!
PAPILON 10 Shades Of Liquid Food Color (20 Ml X 10 Bottle) Multicolor(20 ml),PAPILON Shades,4.61,220.0,100,Value-for-money Great product Value-for-money Simply awesome Really Nice Best in the market! Great product Terrific Simply awesome Good quality product
PAPILON 6 Shades Of Liquid Food Color (20 Ml X 6 Bottle) Multicolor(120 ml),PAPILON Shades,4.675,160.0,40,Terrific Brilliant Delightful Mind-blowing purchase Terrific Brilliant Nice product Just wow! Does the job Wonderful
PAPILON EMULSION PACK OF 6 BOTTLES 20ML EACH Mixed Fruit Liquid Food Essence(120,PAPILON EMULSION,4.291666666666667,173.0,72,Classy product Perfect product! Super! Good quality product Waste of money! Classy product Really Nice Excellent Terrible product Value-for-money
PARTY BREEZE Solid Golden and blue Happy Birthday Decoration Combo Kit with Bann,PARTY BREEZE,4.090909090909091,225.0,11,Wonderful Worth the money Great product Must buy! Mind-blowing purchase Brilliant Great product Very Good Terrible product Terrific
PARTY BREEZE Solid rose gold pink white Happy Birthday Decoration Combo Kit with,PARTY BREEZE,4.07,160.0,100,Wonderful Highly recommended Brilliant Awesome Just wow! Good choice Wonderful Super! Does the job Brilliant
PEDPIX PED EWD 60*46 /3 Shelf/Set Top Box Shelf Stand/TV Panel / Cabinet for Hom,PEDPIX PED,4.3,1799.0,10,Terrific purchase Terrific Just wow! Wonderful Just okay Highly recommended Unsatisfactory Perfect product! Awesome Great product
PF With Pickfully Cotton Solid Chair Pad Pack of 2(Blue),With Pickfully,4.5625,160.0,16,Very Good Mind-blowing purchase Brilliant Just wow! Very Good Mind-blowing purchase Just okay Mind-blowing purchase Terrific purchase Highly recommended
"PHILIPS Citrus Press / HR2777 / 00_ 25 Juicer (1 Jar, Black)",PHILIPS Citrus,4.315789473684211,1383.0,57,Very Good Worth every penny Highly recommended Delightful Wonderful Awesome Mind-blowing purchase Fair Just okay Must buy!
"PHILIPS GC523/60 1600 W Garment Steamer??(Gold, Water)",PHILIPS,3.6,8499.0,10,Worth every penny Worst steamer  Useless product Good quality product Highly recommended Worth the money Highly recommended Great product Absolute rubbish! Terrific purchase
PHILIPS HL1661/00 700 W Food Processor(White),PHILIPS,2.4,7499.0,10,Wonderful Decent product Good choice Terrible product Useless product Unsatisfactory Value-for-money Bad quality Horrible Unsatisfactory
"PHILIPS HR1832/00 500 W Juicer (1 Jar, Ink Black)",PHILIPS,4.3814935064935066,6498.0,616,Compact Good quality product Great Product :) Must buy! Value for the money Super! Good quality product Classy product gorgeous juicer that works wonders!!!!!! So little juice and so much of waste.
PHILIPS HR7627/00 650 W Food Processor(White),PHILIPS,4.109243697478991,4319.0,119,Best for Cooking Value-for-money Fabulous! Fabulous! Fabulous! Classy product Mind-blowing purchase Could be way better Wonderful Terrible product
"PHILIPS MMS8085B/94 Convertible 80 W Bluetooth Home Theatre(Black, 2.1 Channel)",PHILIPS Convertible,4.185215272136475,6999.0,1231,Worth every penny Wonderful Best in the market! Just wow! Terrific purchase Highly recommended Brilliant Best in the market! Good quality product Fabulous!
"PHILIPS by Phlips HR1887/81 150 Juicer (1 Jar, White)",PHILIPS Phlips,3.962962962962963,13049.0,27,Worth the money Good choice Classy product Fair Don't waste your money Must buy! Best in the market! Very poor Moderate Excellent
PHILIPS by philips HL7577/00 VIVA COLLECTION 600 Juicer (Multicolor),PHILIPS philips,3.6964285714285716,3268.0,56,Slightly disappointed Wonderful Super! Did not meet expectations Very Good Good quality product Mind-blowing purchase Waste of money! Awesome Slightly disappointed
PHILIPS hl 1660 700 W Food Processor(White),PHILIPS,3.3846153846153846,7999.0,13,food processor Hated it! Bad product Did not meet expectations Really Nice Fabulous! Fair Terrific Does the job Good quality product
PLAY MP1-A Smart WIFI 3D 4k Full HD LED Recently Launched Android 8.0 Projector|,PLAY Smart,4.214285714285714,13703.0,42,Best in the market! Simply awesome Best in the market! Awesome Mind-blowing purchase Waste of money! Brilliant Highly recommended Terrific Terrific
PMW Karakkaya - Harad - Aralu - Inknut - Haritaki - Kadukkai - Harar - Terminali,PMW Karakkaya,4.0,163.0,45,Nice product Awesome Very Good Good choice Nice product Really Nice Good choice Expected a better product Very poor Not good
"POCO C31 (Royal Blue, 64 GB)??(4 GB RAM)",POCO,4.013506753376689,7499.0,1999,Good choice Awesome Terrific Perfect product! Does the job Super! Classy product Pretty good Hated it! Classy product
"POOJA Maroon PP (Polypropylene) Area Rug(53 cm,  X 153 cm, Rectangle)",POOJA Maroon,2.6451612903225805,295.0,93,Waste of money! Useless product Could be way better Very poor Waste of money! Worst experience ever! Useless product Don't waste your money Did not meet expectations Could be way better
"POOWEREST Carbon Steel Collapsible Wardrobe(Finish Color - BLUE, DIY(Do-It-Yours",POOWEREST Carbon,3.0377358490566038,495.0,53,Don't waste your money Hated it! Simply awesome Excellent Worth the money Fabulous! Fair Excellent Worst experience ever! Useless product
"PRO365 LED Magic Night Lamp Night Lamp(12 cm, Multicolor)",LED Magic,4.684210526315789,279.0,19,Nice Really Nice Super! Mind-blowing purchase Awesome Awesome Fabulous! Must buy! Very Good Perfect product!
PRO365 Uplight Wall Lamp With Bulb,Uplight Wall,4.33,199.0,100,Wonderful Wonderful Good quality product Terrific Must buy! Nice product Highly recommended Great product Does the job Great product
"PUHBRHY Steel Electric Meat Grinders for Kitchen Food Chopper, Meat, Vegetables,",PUHBRHY Steel,4.357142857142857,1220.0,28,Worth every penny Utterly Disappointed Great product Classy product Brilliant Worth every penny Excellent Simply awesome Decent product Super!
"Pack of 2 Printed Men Dark Blue, Blue Bermuda Shorts",Pack,4.191666666666666,460.0,120,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Pack of 2 Solid Men Black, Blue Casual Shorts",Pack,4.377777777777778,319.0,360,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Pack of 2 Solid Men Dark Grey, Grey Casual Shorts",Pack,4.253155159613957,319.0,1347,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Pack of 3 Solid Men Multicolor Bermuda Shorts,Pack,3.601156069364162,395.0,173,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Party clue Printed Happy Birthday Combo 61 Pcs Birthday Banner Golden Curtain Co,Party clue,2.75,249.0,16,Worthless Worst experience ever! Terrific Worthless Waste of money! Very poor Not recommended at all Unsatisfactory Simply awesome Decent product
"Pearl World Fabric Sofa(Finish Color - Glossy, Pre-assembled)",Pearl World,4.1,678.0,10,Great product Just okay Classy product Excellent Moderate Nice product Nice Wonderful Perfect product! Highly recommended
Pearl World Soft Plush Cushion Baby Sofa Seat or Rocking Chair for Kids - Best b,Pearl World,3.0422535211267605,474.0,71,Pretty good Nice product Classy product Terrible product Delightful Simply awesome Highly recommended Fair Did not meet expectations Fair
Pediasure Complete Balanced Nutrition to Help Kids Grow Nutrition Drink(2x0.5 kg,Pediasure Complete,4.52,1278.0,100,Pretty good Super! Best in the market! Great product Value-for-money Good choice Fabulous! Must buy! Terrific Nice
Pick Ur Needs 1 LEDs 0.15 m Multicolor Rice Lights(Pack of 1),Pick Needs,4.095238095238095,399.0,21,Terrific purchase Perfect product! Awesome Slightly disappointed Wonderful Must buy! Worth every penny Fabulous! Worth every penny Worth every penny
