product_name,category,review_count,avg_rating,avg_price,cnt_n,rat_n,pop_score
"IFB Neptune SX1 Free Standing 15 Place Settings with Germ-Free Hygienic Wash, Ma",IFB Neptune,150,4.48,44490.0,0.015955153083225527,0.8470588235294119,0.3484
LIMETRO STEEL Pack of 36 Stainless Steel Stainless Steel Dinner Set (Laser Print,LIMETRO STEEL,49,4.530612244897959,1639.0,0.005066839154808107,0.8619447779111644,0.3478
"Dr Ortho Knee Cap for Pain Relief, Sports, Gym, Exercise, Running for Men & Wome",Ortho Knee,200,4.445,260.0,0.021345407503234153,0.8367647058823529,0.3475
"MAHARAJA WHITELINE 65 L Desert Air Cooler??(White, Grey, Rambo Grey / AC-303)",MAHARAJA WHITELINE,780,4.123076923076923,7999.0,0.08387235877533421,0.7420814479638007,0.3472
"Scotch-Brite Silver Sparks Scrub Pad(Regular, Pack of 3)",Silver Sparks,30,4.533333333333333,263.0,0.00301854247520483,0.8627450980392155,0.3469
"RSV Jewelery Organizers(Red, Plastic)",RSV Jewelery,100,4.49,204.0,0.010564898663216905,0.8500000000000001,0.3463
"Saral Home Jute Door Mat(Green, Medium, Pack of 3)",Saral Home,100,4.49,484.0,0.010564898663216905,0.8500000000000001,0.3463
Spotzero by Milton Prime Spin Mop,Spotzero Milton,290,4.382758620689655,1299.0,0.031047865459249677,0.8184584178498986,0.346
Men Self Design Single Breasted Formal Blazer??(Beige),Men Self,15,4.533333333333333,4199.0,0.0014014661492022424,0.8627450980392155,0.3459
"Revital Men Multivitamin with Calcium, Zinc & Ginseng for Immunity, Strong Bones",Revital Men,300,4.376666666666667,240.0,0.032125916343251404,0.8166666666666667,0.3459
"Prestige Plus Atlas 750 W Juicer Mixer Grinder (4 Jars, Blue, White)",Prestige Plus,904,4.043141592920354,3249.0,0.09724018973695558,0.7185710567412806,0.3458
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??(Black 1350 CMH),Hindware Ripple,567,4.227513227513228,14299.0,0.06090987494609746,0.7727980080921257,0.3457
NOVA Submersible NIH 426 Instant Heat 1500 W Immersion Heater Rod??(water),NOVA Submersible,142,4.457746478873239,404.0,0.015092712376024149,0.840513670256835,0.3453
"Mi 18W Quick Charger for Mi,Redmi,Xiomi devices??(Black)",Quick,119,4.470588235294118,499.0,0.012613195342820181,0.8442906574394464,0.3453
"CELLBELL Aries C160 High Back Mesh Office Adjustable Arm Chair(Black, DIY(Do-It-",CELLBELL Aries,25,4.52,7599.0,0.0024795170332039674,0.8588235294117645,0.345
Voltas Beko DT8S Free Standing 8 Place Settings Dishwasher,Voltas Beko,27,4.518518518518518,23479.0,0.0026951272100043124,0.8583877995642699,0.345
MOTOROLA 8 kg Smart Wi-Fi Enabled Inverter Technology Fully Automatic Top Load G,MOTOROLA,584,4.210616438356165,16990.0,0.06274256144890039,0.7678283642224013,0.3448
WD 1.5 TB Wired External Hard Disk Drive (HDD)(Black),Other,671,4.160953800298063,4449.0,0.0721216041397154,0.7532217059700184,0.3446
"Scotch-Brite Sponge Wipe(Large, Pack of 3)",Sponge,162,4.438271604938271,189.0,0.017248814144027597,0.8347857661583151,0.3443
realme Pad X 6 GB RAM 128 GB ROM 11 inch with Wi-Fi+5G Tablet (Glowing Grey),realme Pad,369,4.322493224932249,27999.0,0.03956446744286331,0.8007333014506615,0.344
HF MRF GRAND Edition VK - 18 Full Size ( Ideal For 15-21 Years ) Complete Cricke,MRF GRAND,137,4.445255474452555,3699.0,0.014553686934023287,0.8368398454272219,0.3435
"Flipkart SmartBuy CFXB18 Electric Rice Cooker??(1.8 L, White, Blue)",Flipkart SmartBuy,902,4.021064301552107,1599.0,0.09702457956015524,0.7120777357506196,0.343
New Combo Of Square Dial Black and White Silicone Strap Analog Watch  - For Men,New Combo,100,4.46,287.0,0.010564898663216905,0.8411764705882352,0.3428
"LG 20 L Solo Microwave Oven(MS2043DB, Black)",Other,296,4.351351351351352,5990.0,0.03169469598965072,0.809220985691574,0.3427
"MOTOROLA MOTODW12PS Free Standing 12 Place Settings with UV Sterilisation, Flexi",MOTOROLA Free,22,4.5,26990.0,0.00215610176800345,0.8529411764705881,0.3425
"Theme My Party Printed Birthday decoration combo kit, birthday combo Balloon(Mul",Theme Party,200,4.4,245.0,0.021345407503234153,0.8235294117647058,0.3422
"boAt Aavante Bar 2000 160 W Bluetooth Soundbar(Premium Black, 2.1 Channel)",boAt Aavante,241,4.377593360995851,9999.0,0.025765416127641223,0.816939223822309,0.3422
"Noise ColorFit Icon 2 1.8 Display, Bluetooth Calling, AI Voice Assistance Smartw",Noise ColorFit,348,4.316091954022989,2199.0,0.03730056058645968,0.7988505747126438,0.3419
Men Self Design Single Breasted Formal Blazer??(Dark Blue),Men Self,12,4.5,3249.0,0.001078050884001725,0.8529411764705881,0.3418
MarQ by Flipkart 8 kg 5 Star Engineered with Panasonic Technology Fully Automati,MarQ Flipkart,483,4.236024844720497,14790.0,0.05185424752048297,0.775301424917793,0.3412
"MOTOROLA AmphisoundX Dolby with HDMI Arc 120 W Bluetooth Soundbar(Metallic Grey,",MOTOROLA AmphisoundX,60,4.466666666666667,6499.0,0.006252695127210005,0.8431372549019607,0.341
"furlay Engineered Wood Study Table(Free Standing, Finish Color - Black, Walnut S",furlay Engineered,200,4.39,3399.0,0.021345407503234153,0.8205882352941174,0.341
The Moms Co. Natural Vita Rich Face Care Kit for Skin Brightening | Daily Skin C,The Moms,72,4.458333333333333,629.0,0.007546356188012074,0.8406862745098038,0.3408
"Urban Terrain BOLT UT5000S26 Steel MTB-Disc Brakes, Free Installation & OneFitPl",Urban Terrain,100,4.44,7609.0,0.010564898663216905,0.835294117647059,0.3405
RedShell High Quality 2000 W Shock Proof Immersion Heater Rod??(Water),RedShell High,290,4.3310344827586205,290.0,0.031047865459249677,0.8032454361054766,0.3399
mCaffeine Vitamin C Green Tea Face Serum for Glowing Skin with Hyaluronic Acid(4,mCaffeine Vitamin,196,4.38265306122449,549.0,0.020914187149633463,0.8184273709483794,0.3399
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Mad",IFB Neptune,170,4.394117647058824,38490.0,0.018111254851228976,0.8217993079584776,0.3396
WD Elements 2 TB Wired External Hard Disk Drive (HDD)(Black),Elements,148,4.405405405405405,5499.0,0.015739542906425184,0.8251192368839426,0.3395
realme Pad X 6 GB RAM 128 GB ROM 11 inch with Wi-Fi+5G Tablet (Glacier Blue),realme Pad,337,4.299703264094956,27999.0,0.03611470461405779,0.794030371792634,0.3393
"Hillgrove 10in1 Biggers 25W Soldering Iron Kit 25 W Simple(Flat, Pointed Tip)",Hillgrove Biggers,100,4.43,285.0,0.010564898663216905,0.8323529411764705,0.3393
"Nilkamal Plastic Chair(Finish Color - PINK, Pre-assembled)",Nilkamal Plastic,80,4.4375,513.0,0.008408796895213455,0.8345588235294117,0.3389
MarQ by Flipkart 33-Litre 33AOTMQB Oven Toaster Grill (OTG) with 4 Skewers and I,MarQ Flipkart,344,4.290697674418604,3499.0,0.036869340232858996,0.7913816689466482,0.3387
Faber FFSD 6PR 12S Neo Free Standing 12 Place Settings Intensive Kadhai Cleaning,Faber FFSD,17,4.470588235294118,29990.0,0.0016170763260025874,0.8442906574394464,0.3387
Inalsa Inox 1000 Plus 1000 W Food Processor(Black/Silver),Inalsa Inox,26,4.461538461538462,11595.0,0.00258732212160414,0.841628959276018,0.3382
US DZIRE Pendants Ceiling Lamp(Brown),DZIRE Pendants,100,4.42,450.0,0.010564898663216905,0.8294117647058823,0.3381
Velvet Self Design Maroon Men Dupatta,Velvet Self,100,4.42,251.3,0.010564898663216905,0.8294117647058823,0.3381
"cello Pack of 18 Opalware Cello Dazzle Tropical Lagoon Opalware Dinner Set, 18 P",cello Pack,120,4.408333333333333,1299.0,0.012721000431220354,0.8259803921568627,0.338
@Home by nilkamal Walton Engineered Wood TV Entertainment Unit(Finish Color - Cl,nilkamal,54,4.444444444444445,11999.0,0.00560586459680897,0.8366013071895424,0.338
"SAMSUNG 28 L Convection & Grill Microwave Oven(MC28A5013AK, Black)",SAMSUNG,430,4.2372093023255815,10890.0,0.04614057783527383,0.7756497948016416,0.3379
"Saral Home Grey Cotton Runner(70 cm,  X 200 cm, Rectangle)",Saral Home,24,4.458333333333333,872.0,0.002371711944803795,0.8406862745098038,0.3377
TW00ZR347 Analog Watch  - For Men,Analog Watch,200,4.355,599.0,0.021345407503234153,0.8102941176470588,0.3369
"Cosmic Byte CB-GK-05 Titan with Aluminum Body, Rainbow Backlit Keycaps, Braided ",Cosmic Byte,200,4.355,949.0,0.021345407503234153,0.8102941176470588,0.3369
Cycle Om Shanthi Navin Cup Sambrani With Resin & Benzoin Fragrance - Pack Of 4(1,Cycle Shanthi,100,4.41,260.0,0.010564898663216905,0.8264705882352941,0.3369
Nextron NX-AE100 Voltage Stabilizer for Smart LED TV for 32/43/55 inchs+Set Top ,Nextron Voltage,61,4.426229508196721,1142.0,0.006360500215610177,0.8312439729990355,0.3363
"Hillgrove 10in1 Basic 25W Soldering Iron Kit with 5 Meter Solder Wire, Cutter, S",Hillgrove Basic,300,4.293333333333333,267.0,0.032125916343251404,0.7921568627450979,0.3361
"SHF Cotton Door Mat(Multicolor, Medium, Pack of 5)",SHF Cotton,300,4.293333333333333,194.0,0.032125916343251404,0.7921568627450979,0.3361
VICTORY Heavy Plastic Cricket Stumps Set(Blue),VICTORY Heavy,100,4.4,299.0,0.010564898663216905,0.8235294117647058,0.3358
Artesia Folding Sheesham Wood Relaxing Rest Chair Solid Wood 1 Seater Rocking Ch,Artesia Folding,25,4.44,4823.0,0.0024795170332039674,0.835294117647059,0.3356
LS2734 Wolf Gents Exclusive Mesh Strap Analog Analog Watch  - For Men,Wolf Gents,290,4.293103448275862,209.0,0.031047865459249677,0.7920892494929006,0.3355
BLUECHIP BL55SmartTV2.1Amp TV Voltage Stabilizer for LED TV/Smart TV Up to 55 In,BLUECHIP,153,4.366013071895424,1401.0,0.016278568348426045,0.8135332564398305,0.3352
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No P,BOSCH Free,120,4.383333333333334,42000.0,0.012721000431220354,0.8186274509803921,0.3351
"Velvet Embroidered Gold, Maroon Men Dupatta",Velvet Embroidered,30,4.433333333333334,239.0,0.00301854247520483,0.8333333333333333,0.3351
Flipkart SmartBuy ISI Mark Shock-Proof & Water-Proof 1500 W Immersion Heater Rod,Flipkart SmartBuy,478,4.186192468619247,405.0,0.05131522207848211,0.7606448437115432,0.335
US DZIRE  401 Hanging lamp electric antique Wooden Ceiling Lights(With Gold Bulb,DZIRE,45,4.4222222222222225,440.0,0.0046356188012074175,0.8300653594771241,0.3348
VICTORY Cricket Wind Ball (Pack of 1) - Made in India Smooth Cricket Cricket Syn,VICTORY Cricket,16,4.4375,79.0,0.001509271237602415,0.8345588235294117,0.3347
Mi Box 4k Media Streaming Device??(Black),Box,48,4.416666666666667,3999.0,0.004959034066407935,0.8284313725490196,0.3343
HP 680 Black Ink Cartridge,Black,700,4.057142857142857,852.0,0.0752479517033204,0.722689075630252,0.3342
HP GK320 Wired USB Gaming Keyboard(Black),Wired,100,4.38,1599.0,0.010564898663216905,0.8176470588235294,0.3334
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??(Inox 1350 CMH),Hindware Ripple,257,4.291828793774319,14299.0,0.027490297542043983,0.7917143511100937,0.3332
MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/,MSI Thin,37,4.405405405405405,51990.0,0.0037731780940060376,0.8251192368839426,0.3323
"Vero Forza Glide PRO (4 Piece) Thumb & Finger Sleeve for Mobile Game, Pubg, Cod,",Vero Forza,100,4.37,284.0,0.010564898663216905,0.8147058823529412,0.3322
Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pr,Voltas Beko,100,4.37,20990.0,0.010564898663216905,0.8147058823529412,0.3322
Catvision DD FreeDish MPEG2 SD CSR-201SP Media Streaming Device??(Black),Catvision FreeDish,100,4.37,899.0,0.010564898663216905,0.8147058823529412,0.3322
UPC Upgraded Hands Free Squeeze Microfiber Flat Spin Mop 360 Flexible Head - Gre,UPC Upgraded,700,4.04,1260.0,0.0752479517033204,0.7176470588235293,0.3322
"XAMILE Rose Diamond Table Lamp,16 Color Changing RGB Touch & Remote Control Tabl",XAMILE Rose,73,4.383561643835616,476.0,0.007654161276412247,0.8186946011281224,0.3321
LA VERNE Microfibre Stripes Cushion Pack of 5(White),VERNE Microfibre,200,4.31,449.0,0.021345407503234153,0.7970588235294116,0.3316
Men Graphic Print Round Neck Black T-Shirt,Men Graphic,1681,3.4955383700178464,269.0,0.1810047434238896,0.5575112852993664,0.3316
Tanunni Mobile Holder Red Color Mobile Holder,Tanunni Mobile,89,4.370786516853933,155.0,0.009379042690815007,0.814937210839392,0.3316
Unique designed professioal and luxury style different 005 Analog Watch  - For M,Unique designed,100,4.36,269.0,0.010564898663216905,0.8117647058823529,0.331
BLUECHIP 100% Copper BL72SmartTV3.2Amp TV Voltage Stabilizer for LED TV/Smart TV,BLUECHIP Copper,144,4.333333333333333,1547.0,0.015308322552824494,0.8039215686274508,0.3308
Prestige CleanHome Fruit and Vegetable Cleaner (P0Z 1.0 ) 230 Volts Food Process,Prestige CleanHome,108,4.351851851851852,2695.0,0.011427339370418284,0.8093681917211328,0.3306
Classic Essentials Pack of 61 Stainless Steel Dinner Set|Kitchen set for Home|He,Classic Essentials,20,4.4,2599.0,0.001940491591203105,0.8235294117647058,0.3306
LUMINOUS ZELIO+ 1100/12V (E-comm) Pure Sine Wave Inverter,LUMINOUS,427,4.1756440281030445,7299.0,0.04581716257007331,0.7575423612067778,0.3305
Decorhand Teak Wood Rocking Chair For Living Room / Garden - adults/Grand parent,Decorhand Teak,10,4.4,9999.0,0.00086244070720138,0.8235294117647058,0.3299
ESET Total Security 3.0 User 1 Year(CD/DVD),ESET Total,10,4.4,2345.0,0.00086244070720138,0.8235294117647058,0.3299
"Velvet Self Design, Embellished Maroon Men Dupatta",Velvet Self,10,4.4,359.0,0.00086244070720138,0.8235294117647058,0.3299
Butterfly Magic Fruit & Vegetable Cleaner 250 W Food Processor(White),Butterfly Magic,10,4.4,2949.0,0.00086244070720138,0.8235294117647058,0.3299
Acnos Wood Portable Laptop Table(Finish Color - Pink),Acnos Wood,10,4.4,475.0,0.00086244070720138,0.8235294117647058,0.3299
Cherry Wood Rosewood (Sheesham) Solid Wood 4 Seater Dining Set(Finish Color -Tea,Cherry Wood,23,4.391304347826087,13999.0,0.0022639068564036225,0.8209718670076727,0.3297
Microtek MTKBD11S Pure Sine Wave Inverter Pure Sine Wave Inverter,Microtek Pure,268,4.253731343283582,6195.0,0.02867615351444588,0.7805092186128182,0.3294
Men Solid Single Breasted Formal Blazer??(Dark Blue),Men Solid,26,4.384615384615385,4899.0,0.00258732212160414,0.8190045248868778,0.3292
"SHF Cotton Floor Mat(Multicolor, Medium, Pack of 5)",SHF Cotton,275,4.247272727272727,199.0,0.02943078913324709,0.7786096256684492,0.3291
mi star water proof copper blue 2000 2000 W Shock Proof Immersion Heater Rod??(w,star water,220,4.277272727272727,436.0,0.023501509271237602,0.7874331550802138,0.3291
BATANIYA Pack of 46 Melamin Melamine dinner set of 46 pieces Dinner Set(White),BATANIYA Pack,149,4.315436241610739,2780.0,0.015847347994825355,0.7986577181208054,0.329
"Classic Essentials Pack of 68 Stainless Steel Glory Dinner set ,,Silver -Heavy G",Classic Essentials,100,4.34,2912.0,0.010564898663216905,0.8058823529411763,0.3287
"Flipkart SmartBuy CFXB15 Electric Rice Cooker??(1.5 L, White)",Flipkart SmartBuy,679,4.020618556701031,1499.0,0.07298404484691678,0.7119466343238325,0.3286
Self Design Men Three Fourths,Self Design,502,4.117529880478088,500.0,0.05390254420008625,0.7404499648464964,0.3285
Delite Kom Flex Engineered Wood TV Entertainment Unit(Finish Color - Acacia Dark,Delite Kom,21,4.380952380952381,5499.0,0.0020482966796032775,0.8179271708683473,0.3284
NOVA Submersible NIH 430-05 1500 W Immersion Heater Rod??(Water),NOVA Submersible,349,4.197707736389685,494.0,0.037408365674859854,0.7640316871734365,0.3281
LCS-8188 TRENDING DAY & DATE FUNCTIONING Analog Watch  - For Men,TRENDING DAY,200,4.28,299.0,0.021345407503234153,0.7882352941176471,0.3281
"indian armar Engineered Wood Study Table(Free Standing, Finish Color - Black, Ch",indian armar,75,4.346666666666667,2999.0,0.007869771453212592,0.807843137254902,0.3279
PRO365 Uplight Wall Lamp With Bulb,Uplight Wall,100,4.33,199.0,0.010564898663216905,0.8029411764705883,0.3275
"Woodbuzz Engineered Wood Study Table(Free Standing, Finish Color - White, Knock ",Woodbuzz Engineered,63,4.349206349206349,14146.0,0.006576110392410522,0.8085901027077496,0.3274
"Woodbuzz Engineered Wood Study Table(Free Standing, Finish Color - Walnut, Knock",Woodbuzz Engineered,63,4.349206349206349,14146.0,0.006576110392410522,0.8085901027077496,0.3274
"Torche Scholar study table ,desktop table,office table Solid Wood Study Table(Fr",Torche Scholar,42,4.357142857142857,4293.0,0.0043122035360069,0.8109243697478989,0.327
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15A,Lenovo IdeaPad,147,4.299319727891157,46999.0,0.01563173781802501,0.7939175670268108,0.3269
BOSCH SMS24AW00I Free Standing 12 Place Settings Intensive Kadhai Cleaning| No P,BOSCH Free,22,4.363636363636363,33990.0,0.00215610176800345,0.8128342245989304,0.3264
Qubo Smart Cam 360 Q100 by HERO GROUP 1080p FHD WiFi CCTV with Intruder Alarm Sy,Qubo Smart,104,4.3173076923076925,2390.0,0.010996119016817595,0.7992081447963801,0.3263
"PUHBRHY Steel Electric Meat Grinders for Kitchen Food Chopper, Meat, Vegetables,",PUHBRHY Steel,28,4.357142857142857,1220.0,0.002802932298404485,0.8109243697478989,0.3261
LUMINOUS Eco Watt Neo 1050 Square Wave Inverter,LUMINOUS Eco,50,4.34,5959.0,0.00517464424320828,0.8058823529411763,0.3255
"TWISTO Lint Cutter for Clothes & Sweater Fabric Shaver, NOVA Lint Shaver Under 5",TWISTO Lint,41,4.341463414634147,450.0,0.0042043984476067275,0.8063127690100431,0.325
"Mivi Fort S24 Soundbar with FM Mode and 2 full range drivers, Made in India 24 W",Mivi Fort,668,3.9940119760479043,1999.0,0.07179818887451488,0.7041211694258542,0.3247
"TP-Link TL-WA850RE(IN) 300 Mbps WiFi Range Extender??(White, Single Band)",Other,90,4.311111111111111,1469.0,0.00948684777921518,0.7973856209150325,0.3246
Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB G,Lenovo IdeaPad,190,4.252631578947368,59990.0,0.020267356619232426,0.7801857585139318,0.3242
US DZIRE 431 Hanging lamp electric antique Wooden Ceiling Lights(With Gold Bulb),DZIRE,100,4.3,890.0,0.010564898663216905,0.7941176470588234,0.324
Microtek MTKAA70H Microtek EB 700 Square Wave Inverter,Microtek Microtek,260,4.211538461538462,4199.0,0.0278137128072445,0.7680995475113122,0.3239
"GREEN SOUL Jupiter Go High Back Ergonomic|Home, Office|2D Headrest|Lumbar Suppor",GREEN SOUL,33,4.333333333333333,8590.0,0.0033419577404053473,0.8039215686274508,0.3236
"BhCarpet Red Acrylic Carpet(150 cm,  X 200 cm, Rectangle)",BhCarpet Red,30,4.333333333333333,1399.0,0.00301854247520483,0.8039215686274508,0.3234
ELV Portable Aluminium Mobile Stand Holder With Convenient Charging for Tablet a,ELV Portable,120,4.283333333333333,127.0,0.012721000431220354,0.7892156862745097,0.3233
"ULTRA Mini Wet Grinder??(Purple, White)",ULTRA Mini,27,4.333333333333333,7690.0,0.0026951272100043124,0.8039215686274508,0.3232
mCaffeine Coffee Hydrating Face Serum for Glowing Skin with Vitamin E for Sun Pr,mCaffeine Coffee,242,4.214876033057851,549.0,0.025873221216041395,0.7690811861934854,0.3232
"PHILIPS Citrus Press / HR2777 / 00_ 25 Juicer (1 Jar, Black)",PHILIPS Citrus,57,4.315789473684211,1383.0,0.005929279862009487,0.7987616099071206,0.3231
Preethi Iconic WG-908 Wet Grinder??(Pink),Preethi Iconic,40,4.325,9799.0,0.004096593359206555,0.8014705882352942,0.323
"Briqre Victory Nutri Blend, 20000 RPM Mixer Grinder 500 Juicer Mixer Grinder (2 ",Briqre Victory,21,4.333333333333333,1399.0,0.0020482966796032775,0.8039215686274508,0.3228
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thi,Ryzen,72,4.305555555555555,46990.0,0.007546356188012074,0.7957516339869279,0.3228
Homes Decor 12W LED Round Panel Light with Dual Lighting (Blue & White) Recessed,Homes Decor,65,4.3076923076923075,300.0,0.006791720569210867,0.7963800904977374,0.3226
"Good Will Crafts Hanging Lantern,Tealight,Candle Holder Gold Iron, Metal Hanging",Good Will,15,4.333333333333333,292.0,0.0014014661492022424,0.8039215686274508,0.3224
Sowbaghya SAWG01P Wet Grinder??(Pink),Sowbaghya Wet,12,4.333333333333333,4084.0,0.001078050884001725,0.8039215686274508,0.3222
Flipkart SmartBuy 360 Spin Blue Bucket Mop Set with single Microfiber Refill Mop,Flipkart SmartBuy,55,4.3090909090909095,545.0,0.005713669685209142,0.7967914438502675,0.3221
AJRO DEAL Double Spring Tummy Trimmer - Multipurpose Fitness Equipment (Black) A,AJRO DEAL,100,4.28,189.0,0.010564898663216905,0.7882352941176471,0.3216
PAPILON EMULSION PACK OF 6 BOTTLES 20ML EACH Mixed Fruit Liquid Food Essence(120,PAPILON EMULSION,72,4.291666666666667,173.0,0.007546356188012074,0.7916666666666667,0.3212
Google Chromecast 3 Media Streaming Device??(Black),Google Chromecast,300,4.163333333333333,2651.0,0.032125916343251404,0.7539215686274507,0.3208
LS2821 Bleed Blue Day and Date Functioning Strap Adult Quartz Analog Watch  - Fo,Bleed Blue,232,4.198275862068965,299.0,0.024795170332039672,0.7641987829614603,0.3206
Art Silk Self Design Maroon Men Dupatta,Art Silk,19,4.315789473684211,262.0,0.0018326865028029326,0.7987616099071206,0.3206
Microtek MTKAC90H Super Power Digital UPS Model 900 (12V) DG 800VA Square Wave I,Microtek Super,418,4.0933014354066986,5079.0,0.04484691677447176,0.7333239515902055,0.3202
Whirlpool CLASSIC CF 60 BK HOOD 60 cm 750 m??/hr Wall Mounted Chimney??(Black 75,Whirlpool CLASSIC,55,4.290909090909091,5298.0,0.005713669685209142,0.7914438502673797,0.32
"ERAWUD Engineered Wood TV Entertainment Unit(Finish Color - Black, DIY(Do-It-You",ERAWUD Engineered,59,4.288135593220339,1804.0,0.006144890038809832,0.7906281156530408,0.3199
HL-2022 New Trending Full Black Round Waterproof Gym Fitness Freek HL-2022-DTL D,New Trending,236,4.190677966101695,279.0,0.025226390685640362,0.761964107676969,0.3199
"D-Link DIR-615 Wireless N 300 Router??(Black, Single Band)",Wireless,430,4.083720930232558,899.0,0.04614057783527383,0.7305061559507524,0.3199
"aniket 180 TC Polycotton Double Printed Flat Bedsheet(Pack of 1, Multicolor)",aniket,108,4.2592592592592595,228.0,0.011427339370418284,0.7821350762527233,0.3197
"Men & Women Black Canvas, Fabric Belt",Men Women,37,4.297297297297297,180.0,0.0037731780940060376,0.7933227344992051,0.3196
RedShell SmartBuy ISI Mark Shock-Proof & Water-Proof 2000 W Immersion Heater Rod,RedShell SmartBuy,48,4.291666666666667,399.0,0.004959034066407935,0.7916666666666667,0.3196
"Hello Baby Fabric Sofa(Finish Color - sky blue, Pre-assembled)",Hello Baby,149,4.23489932885906,739.0,0.015847347994825355,0.7749703908409,0.3195
"TITIRANGI 4 Pack 4WD Monster Truck Cars,Push and Go Toy Trucks Friction Powered ",TITIRANGI Pack,220,4.195454545454545,348.0,0.023501509271237602,0.7633689839572191,0.3194
LG DFB424FW Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-ri,Free,13,4.3076923076923075,50999.0,0.0011858559724018975,0.7963800904977374,0.3193
IFB Neptune VX Plus Free Standing 15 Place Settings with Germ-Free Hygienic Wash,IFB Neptune,132,4.242424242424242,41990.0,0.014014661492022424,0.7771836007130124,0.3193
Scotch-Brite Twin Bucket Mop,Twin Bucket,200,4.205,1099.0,0.021345407503234153,0.7661764705882352,0.3193
Syska SSK-RDL-R-12W-6500K Ceiling Light Ceiling Lamp(White),Syska Ceiling,20,4.3,399.0,0.001940491591203105,0.7941176470588234,0.3188
ELV Aluminium Adjustable And Foldable Dock Mobile Holder,ELV Aluminium,70,4.271428571428571,269.0,0.007330746011211729,0.7857142857142856,0.3187
"UNIQUE Black Table lamp Table Lamp(25 cm, Black)",UNIQUE Black,200,4.2,298.0,0.021345407503234153,0.7647058823529411,0.3187
Furnifry Wooden Wall Mounted TV Entertainment Unit/TV Stand/TV Cabinet/Set-Top B,Furnifry Wooden,614,3.970684039087948,2970.0,0.06597671410090557,0.6972600114964551,0.3185
SAMSUNG 198 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer(Camel,SAMSUNG,272,4.158088235294118,16490.0,0.02910737386804657,0.752378892733564,0.3184
"COSCO Kick Football - Size: 5(Pack of 1, Blue)",COSCO Kick,197,4.197969543147208,449.0,0.021021992238033634,0.7641086891609434,0.3183
"SUSI by SUSI Jewelery Organizers(White, Black, Plastic)",SUSI SUSI,10,4.3,206.0,0.00086244070720138,0.7941176470588234,0.3182
OLIVETTI PR2 Ribbon Pack Of 10 Black Ink Cartridge,OLIVETTI Ribbon,10,4.3,1199.0,0.00086244070720138,0.7941176470588234,0.3182
Viscose Blend Striped Grey Men Dupatta,Viscose Blend,10,4.3,339.0,0.00086244070720138,0.7941176470588234,0.3182
Viscose Blend Striped Gold Men Dupatta,Viscose Blend,10,4.3,339.0,0.00086244070720138,0.7941176470588234,0.3182
PEDPIX PED EWD 60*46 /3 Shelf/Set Top Box Shelf Stand/TV Panel / Cabinet for Hom,PEDPIX PED,10,4.3,1799.0,0.00086244070720138,0.7941176470588234,0.3182
"Sparrow world Dark Blue Cotton Runner(210 cm,  X 155 cm, Rectangle)",Sparrow world,24,4.291666666666667,699.0,0.002371711944803795,0.7916666666666667,0.3181
Arpita Crafts Wooden 2 Pocket Pen Stand Om Swastik 8 Hook Brown Wood Key Holder ,Arpita Crafts,200,4.195,159.0,0.021345407503234153,0.763235294117647,0.3181
beaatho Luxury HIGH Back Leatherette Office with Steel Base and Warranty Leather,beaatho Luxury,32,4.28125,8449.0,0.003234152652005175,0.7886029411764706,0.3174
KENT Ace Extra/ Ace Alkaline 8 L RO + UV + UF + TDS Control + Alkaline + UV in T,KENT Ace,461,4.045553145336226,15999.0,0.04948253557567918,0.7192803368635958,0.3174
ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X51,ASUS VivoBook,300,4.13,33990.0,0.032125916343251404,0.7441176470588233,0.3169
"boAt Aavante Bar 500 Portable Soundbar 10 W Bluetooth Soundbar(Black, Mono Chann",boAt Aavante,200,4.185,1699.0,0.021345407503234153,0.7602941176470586,0.3169
tHemiStO Beginners 8 in 1 Soldering iron Kit 25 W Simple(Flat Tip),tHemiStO Beginners,100,4.24,232.0,0.010564898663216905,0.776470588235294,0.3169
Spotzero by Milton Prime Mop With Big Wheels Bucket,Spotzero Milton,100,4.24,1299.0,0.010564898663216905,0.776470588235294,0.3169
Bajaj GX1 500 W Mixer Grinder,Bajaj,682,3.9164222873900294,2299.0,0.07330746011211729,0.6813006727617732,0.3165
"MamaEarth Skin Illuminate Face Cream, for skin brightening, with Vitamin C and T",MamaEarth Skin,290,4.127586206896551,237.0,0.031047865459249677,0.7434077079107504,0.316
